SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical
OC(=O)c1cc(c(c(c1)ON)Br)/C=C/C1Cc2c(C1)cccc2,12/000000208,"InChI=1S/C18H16BrNO3/c19-17-14(9-15(18(21)22)10-16(17)23-20)6-5-11-7-12-3-1-2-4-13(12)8-11/h1-6,9-11H,7-8,20H2,(H,21,22)/b6-5+",C18H16NO3Br,374.0,3.21,5.04,7.7,3.87,-190.0
Oc1cccc(c1)C#C[C@@H](CCO)/C=C/CC(=O)OC,23/000000049,"InChI=1S/C16H18O4/c1-20-16(19)7-3-4-13(10-11-17)8-9-14-5-2-6-15(18)12-14/h2-6,12-13,17-18H,7,10-11H2,1H3/b4-3+/t13-/m0/s1",C16H18O4,274.0,2.21,5.03,2.33,18.0,-170.0
O=NC(=O)c1cc(N(=O)=O)c(c(c1)C[C@H](c1cc[nH]c1)O)Br,12/000000828,"InChI=1S/C13H10BrN3O5/c14-12-8(5-11(18)7-1-2-15-6-7)3-9(13(19)16-20)4-10(12)17(21)22/h1-4,6,11,15,18H,5H2/t11-/m1/s1",C13H10N3O5Br,368.0,2.15,5.03,5.64,2.64,-150.0
O=Nc1cc(C(=O)c2n[nH]nc2)cc(c1Br)C[NH3+],12/000000209,"InChI=1S/C10H8BrN5O2/c11-9-6(3-12)1-5(2-7(9)15-18)10(17)8-4-13-16-14-8/h1-2,4H,3,12H2,(H,13,14,16)/p+1",C10H9N5O2Br,311.0,2.09,5.02,4.8,2.48,0.0
O=Nc1cc(C(=O)N=O)cc(c1Br)C[C@H](c1cc[nH]c1)O,12/000000799,"InChI=1S/C13H10BrN3O4/c14-12-8(5-11(18)7-1-2-15-6-7)3-9(13(19)17-21)4-10(12)16-20/h1-4,6,11,15,18H,5H2/t11-/m1/s1",C13H10N3O4Br,352.0,1.8,5.02,6.11,23.9,-150.0
OC(=O)c1cc(C#CCCCNC(=O)C)c(c(c1)ON)Br,12/000001338,"InChI=1S/C14H15BrN2O4/c1-9(18)17-6-4-2-3-5-10-7-11(14(19)20)8-12(21-16)13(10)15/h7-8H,2,4,6,16H2,1H3,(H,17,18)(H,19,20)",C14H15N2O4Br,355.0,1.54,5.02,5.13,21.3,-50.0
O[C@H](CCCc1cc(cc(c1Br)N=O)C(=O)C[NH3+])C,12/000000138,"InChI=1S/C13H17BrN2O3/c1-8(17)3-2-4-9-5-10(12(18)7-15)6-11(16-19)13(9)14/h5-6,8,17H,2-4,7,15H2,1H3/p+1/t8-/m0/s1",C13H18N2O3Br,330.0,1.62,5.02,3.5,3.58,-170.0
ONC(=O)C(=C)C#CCCc1cc(C(=O)N=O)cc(c1Br)O,12/000000341,"InChI=1S/C14H11BrN2O5/c1-8(13(19)16-21)4-2-3-5-9-6-10(14(20)17-22)7-11(18)12(9)15/h6-7,18,21H,1,3,5H2,(H,16,19)",C14H11N2O5Br,367.0,2.02,5.02,4.6,6.72,-60.0
OC(=O)c1cc(C#CCCC/C=C\COCC)c(c(c1)ON)Br,12/000001307,"InChI=1S/C17H20BrNO4/c1-2-22-10-8-6-4-3-5-7-9-13-11-14(17(20)21)12-15(23-19)16(13)18/h6,8,11-12H,2-5,10,19H2,1H3,(H,20,21)/b8-6-",C17H20NO4Br,382.0,3.04,5.02,4.0,21.7,-130.0
OC(=O)Cc1nc([nH]n1)c1nc(c(cc1I)Cl)/C=C/CCC,4/000000280,"InChI=1S/C14H14ClIN4O2/c1-2-3-4-5-10-8(15)6-9(16)13(17-10)14-18-11(19-20-14)7-12(21)22/h4-6H,2-3,7H2,1H3,(H,21,22)(H,18,19,20)/b5-4+",C14H14N4O2ClI,432.0,3.69,5.01,4.06,23.1,-160.0
Oc1cccc(c1)C#CCn1cnc(c1N(=O)=O)CO,23/000000191,"InChI=1S/C13H11N3O4/c17-8-12-13(16(19)20)15(9-14-12)6-2-4-10-3-1-5-11(18)7-10/h1,3,5,7,9,17-18H,6,8H2",C13H11N3O4,273.0,1.81,5.01,1.86,3.58,0.0
OC(=O)c1cc(OC(=O)CCC/C=C/CC)c(c(c1)ON)Br,12/000001301,"InChI=1S/C15H18BrNO5/c1-2-3-4-5-6-7-13(18)21-11-8-10(15(19)20)9-12(22-17)14(11)16/h3-4,8-9H,2,5-7,17H2,1H3,(H,19,20)/b4-3+",C15H18NO5Br,372.0,2.28,5.0,3.63,19.9,-80.0
O=Nc1cc(cc(c1Br)CCCN)C(=O)c1nc(n[nH]1)S,12/000000111,"InChI=1S/C12H12BrN5O2S/c13-9-6(2-1-3-14)4-7(5-8(9)18-20)10(19)11-15-12(21)17-16-11/h4-5H,1-3,14H2,(H2,15,16,17,21)",C12H12N5O2SBr,370.0,2.18,5.0,6.39,3.58,-20.0
OC(=O)c1cc(OC/C=C/c2ncncn2)c(c(c1)ON)Br,12/000001400,"InChI=1S/C13H11BrN4O4/c14-12-9(4-8(13(19)20)5-10(12)22-15)21-3-1-2-11-17-6-16-7-18-11/h1-2,4-7H,3,15H2,(H,19,20)/b2-1+",C13H11N4O4Br,367.0,0.16,5.0,7.33,19.3,0.0
OC(=O)Cc1n[nH]c(n1)c1nc(/C=C/CNC(=C)C)ccc1I,4/000000221,"InChI=1S/C15H16IN5O2/c1-9(2)17-7-3-4-10-5-6-11(16)14(18-10)15-19-12(20-21-15)8-13(22)23/h3-6,17H,1,7-8H2,2H3,(H,22,23)(H,19,20,21)/b4-3+",C15H16N5O2I,425.0,2.71,4.99,4.31,24.4,-200.0
SSCC#CCc1cc(C(=O)N=O)cc(c1Br)O,12/000000842,"InChI=1S/C11H8BrNO3S2/c12-10-7(3-1-2-4-18-17)5-8(6-9(10)14)11(15)13-16/h5-6,14,17H,3-4H2",C11H8NO3S2Br,346.0,3.08,4.99,6.77,3.85,0.0
Oc1cc(cc(c1)CSCCS(=O)(=O)CCN)N1C(=O)NCC1,28/000000433,"InChI=1S/C14H21N3O4S2/c15-1-5-23(20,21)6-4-22-10-11-7-12(9-13(18)8-11)17-3-2-16-14(17)19/h7-9,18H,1-6,10,15H2,(H,16,19)",C14H21N3O4S2,359.0,0.09,4.99,4.38,23.2,-120.0
OCc1nc(oc1CC/C=C\C1=NNC(=O)C1=C)C(=O)O,3/000000313,"InChI=1S/C13H13N3O5/c1-7-8(15-16-11(7)18)4-2-3-5-10-9(6-17)14-12(21-10)13(19)20/h2,4,17H,1,3,5-6H2,(H,16,18)(H,19,20)/b4-2-",C13H13N3O5,291.0,-0.11,4.99,6.2,5.21,0.0
OC(=O)C[C@H](CCCCCO)c1n[nH]c(=S)o1,8/000000033,"InChI=1S/C10H16N2O4S/c13-5-3-1-2-4-7(6-8(14)15)9-11-12-10(17)16-9/h7,13H,1-6H2,(H,12,17)(H,14,15)/t7-/m0/s1",C10H16N2O4S,260.0,1.01,4.99,3.55,3.58,-170.0
OC(=O)Cc1nc([nH]n1)c1nc(/C=C/c2cnccc2)cc(c1I)O,4/000000273,"InChI=1S/C16H12IN5O3/c17-14-11(23)6-10(4-3-9-2-1-5-18-8-9)19-15(14)16-20-12(21-22-16)7-13(24)25/h1-6,8H,7H2,(H,19,23)(H,24,25)(H,20,21,22)/b4-3+",C16H12N5O3I,449.0,2.19,4.98,5.0,24.2,-180.0
OC(=O)c1oc(c(n1)CO)CC#C/C(=C\CCN)/CCC,3/000000273,"InChI=1S/C15H20N2O4/c1-2-5-11(7-4-9-16)6-3-8-13-12(10-18)17-14(21-13)15(19)20/h7,18H,2,4-5,8-10,16H2,1H3,(H,19,20)/b11-7-",C15H20N2O4,292.0,0.12,4.98,8.19,24.0,-200.0
OC(=O)c1cc(OC(=O)/C(=C/C)/C=C)c(c(c1)ON)Br,12/000001354,"InChI=1S/C13H12BrNO5/c1-3-7(4-2)13(18)19-9-5-8(12(16)17)6-10(20-15)11(9)14/h3-6H,1,15H2,2H3,(H,16,17)/b7-4+",C13H12NO5Br,342.0,1.79,4.98,6.34,19.7,-20.0
OC(=O)c1cc(ON)c(c(c1)C(=O)OC1CCCC1)Br,12/000000696,"InChI=1S/C13H14BrNO5/c14-11-9(13(18)19-8-3-1-2-4-8)5-7(12(16)17)6-10(11)20-15/h5-6,8H,1-4,15H2,(H,16,17)",C13H14NO5Br,344.0,2.16,4.98,6.12,3.58,-150.0
OC(=O)c1cc(c(c(c1)ON)Br)C[C@@H]([NH3+])C#CC,12/000001188,"InChI=1S/C12H13BrN2O3/c1-2-3-9(14)5-7-4-8(12(16)17)6-10(18-15)11(7)13/h4,6,9H,5,14-15H2,1H3,(H,16,17)/p+1/t9-/m0/s1",C12H14N2O3Br,314.0,1.01,4.97,4.63,2.48,-170.0
Sc1c(Br)c(N=O)cc(c1)C(=O)[C@H]1CCC[NH2+]1,12/000000083,"InChI=1S/C11H11BrN2O2S/c12-10-8(14-16)4-6(5-9(10)17)11(15)7-2-1-3-13-7/h4-5,7,13,17H,1-3H2/p+1/t7-/m1/s1",C11H12N2O2SBr,316.0,2.47,4.97,3.52,2.35,-170.0
OC(=O)c1cc(NC(=O)NCC=C(C)C)c(c(c1)ON)Br,12/000001309,"InChI=1S/C13H16BrN3O4/c1-7(2)3-4-16-13(20)17-9-5-8(12(18)19)6-10(21-15)11(9)14/h3,5-6H,4,15H2,1-2H3,(H,18,19)(H2,16,17,20)",C13H16N3O4Br,358.0,0.64,4.97,7.19,20.3,-110.0
OC(=O)c1cc(OC/C=C/[C@@H]2NC=NC2)c(c(c1)ON)Br,12/000001452,"InChI=1S/C13H14BrN3O4/c14-12-10(4-8(13(18)19)5-11(12)21-15)20-3-1-2-9-6-16-7-17-9/h1-2,4-5,7,9H,3,6,15H2,(H,16,17)(H,18,19)/b2-1+/t9-/m0/s1",C13H14N3O4Br,356.0,1.11,4.97,6.42,20.4,-150.0
Oc1ccc(c(c1F)CCc1ccc(c(c1)/C=C\CO)CO)F,3/000000321,"InChI=1S/C18H18F2O3/c19-16-7-8-17(23)18(20)15(16)6-4-12-3-5-14(11-22)13(10-12)2-1-9-21/h1-3,5,7-8,10,21-23H,4,6,9,11H2/b2-1-",C18H18O3F2,320.0,2.84,4.97,7.1,3.84,0.0
OP(=O)([C@@H](/C=C/CON)/C=C/c1c(F)ccc(c1N)Br)O,16/000000004,"InChI=1S/C12H15BrFN2O4P/c13-10-5-6-11(14)9(12(10)15)4-3-8(21(17,18)19)2-1-7-20-16/h1-6,8H,7,15-16H2,(H2,17,18,19)/b2-1+,4-3+/t8-/m0/s1",C12H15N2O4PFBr,381.0,0.1,4.97,3.93,5.09,-200.0
OCC(=O)c1cc(NC(=O)C)c(c(c1)N=O)Br,12/000000180,"InChI=1S/C10H9BrN2O4/c1-5(15)12-7-2-6(9(16)4-14)3-8(13-17)10(7)11/h2-3,14H,4H2,1H3,(H,12,15)",C10H9N2O4Br,301.0,0.42,4.96,3.98,3.58,-20.0
OC(=O)Cc1nc([nH]n1)c1nc(ccc1I)/C=C/CCCS,4/000000269,"InChI=1S/C14H15IN4O2S/c15-10-6-5-9(4-2-1-3-7-22)16-13(10)14-17-11(18-19-14)8-12(20)21/h2,4-6,22H,1,3,7-8H2,(H,20,21)(H,17,18,19)/b4-2+",C14H15N4O2SI,430.0,3.32,4.96,3.45,23.9,-140.0
O=Nc1cc(F)c(cc1c1c[nH]c(c1)CNNC)O,6/000000096,"InChI=1S/C12H13FN4O2/c1-14-16-6-8-2-7(5-15-8)9-3-12(18)10(13)4-11(9)17-19/h2-5,14-16,18H,6H2,1H3",C12H13N4O2F,264.0,2.25,4.96,3.43,20.7,-140.0
c1cc(cc(c1)CN)C1=C(C(=O)C=C(C1=O)CN)CC,10/000000165,"InChI=1S/C16H18N2O2/c1-2-13-14(19)7-12(9-18)16(20)15(13)11-5-3-4-10(6-11)8-17/h3-7H,2,8-9,17-18H2,1H3",C16H18N2O2,270.0,0.19,4.96,7.09,5.09,-180.0
O=Nc1c(Br)c(N(=O)=O)cc(c1)C(=O)[C@@H]1NC=CN1,12/000000116,"InChI=1S/C10H7BrN4O4/c11-8-6(14-17)3-5(4-7(8)15(18)19)9(16)10-12-1-2-13-10/h1-4,10,12-13H",C10H7N4O4Br,327.0,1.85,4.96,3.46,2.48,-150.0
OC(=O)Cc1nc([nH]n1)c1nc(C=C)c(cc1I)CC,4/000000169,"InChI=1S/C13H13IN4O2/c1-3-7-5-8(14)12(15-9(7)4-2)13-16-10(17-18-13)6-11(19)20/h4-5H,2-3,6H2,1H3,(H,19,20)(H,16,17,18)",C13H13N4O2I,384.0,2.63,4.95,7.18,20.8,-140.0
O=NC(=O)c1cc(c(c(c1)O)Br)CCC#C[C@@H](CC)[NH3+],12/000000881,"InChI=1S/C14H15BrN2O3/c1-2-11(16)6-4-3-5-9-7-10(14(19)17-20)8-12(18)13(9)15/h7-8,11,18H,2-3,5,16H2,1H3/p+1/t11-/m1/s1",C14H16N2O3Br,340.0,2.63,4.95,5.47,3.85,-170.0
O=NC(=O)c1cc(c(c(c1)O)Br)CC#CC[NH3+],12/000000832,"InChI=1S/C11H9BrN2O3/c12-10-7(3-1-2-4-13)5-8(6-9(10)15)11(16)14-17/h5-6,15H,3-4,13H2/p+1",C11H10N2O3Br,298.0,1.57,4.95,6.67,3.85,0.0
OC(=O)c1cc(OC(=O)[C@H](C)c2n[nH]cc2)c(c(c1)ON)Br,12/000001344,"InChI=1S/C13H12BrN3O5/c1-6(8-2-3-16-17-8)13(20)21-9-4-7(12(18)19)5-10(22-15)11(9)14/h2-6H,15H2,1H3,(H,16,17)(H,18,19)/t6-/m1/s1",C13H12N3O5Br,370.0,1.19,4.95,7.12,23.5,-170.0
O[C@@H](C[NH3+])C#CCCc1cc(C(=O)N=O)cc(c1Br)O,12/000000283,"InChI=1S/C13H13BrN2O4/c14-12-8(3-1-2-4-10(17)7-15)5-9(6-11(12)18)13(19)16-20/h5-6,10,17-18H,1,3,7,15H2/p+1/t10-/m1/s1",C13H14N2O4Br,342.0,1.14,4.94,5.23,3.85,-150.0
OC(=O)c1cc(C#CCCCCCN)c(c(c1)ON)Br,12/000001185,"InChI=1S/C14H17BrN2O3/c15-13-10(6-4-2-1-3-5-7-16)8-11(14(18)19)9-12(13)20-17/h8-9H,1-3,5,7,16-17H2,(H,18,19)",C14H17N2O3Br,341.0,1.98,4.94,4.47,19.1,0.0
O=NC(=O)c1cc(c(c(c1)O)Br)CC#CCCCNCN,12/000000848,"InChI=1S/C14H16BrN3O3/c15-13-10(5-3-1-2-4-6-17-9-16)7-11(8-12(13)19)14(20)18-21/h7-8,17,19H,2,4-6,9,16H2",C14H16N3O3Br,354.0,1.84,4.94,7.98,5.21,-30.0
O=Nc1cc(cc(c1Br)CON)C(=O)[C@@H]1NC(=O)C1,12/000000931,"InChI=1S/C11H10BrN3O4/c12-10-6(4-19-13)1-5(2-7(10)15-18)11(17)8-3-9(16)14-8/h1-2,8H,3-4,13H2,(H,14,16)/t8-/m1/s1",C11H10N3O4Br,328.0,-0.23,4.94,4.25,3.72,-170.0
Oc1cc(cc(c1C=C)C#CCCCF)N1C(=O)NCC1,28/000000523,"InChI=1S/C16H17FN2O2/c1-2-14-12(6-4-3-5-7-17)10-13(11-15(14)20)19-9-8-18-16(19)21/h2,10-11,20H,1,3,5,7-9H2,(H,18,21)",C16H17N2O2F,288.0,2.66,4.94,4.62,21.5,-120.0
O=Nc1c(Br)c(cc(c1)C(=O)CO)NC(=O)CF,12/000000607,"InChI=1S/C10H8BrFN2O4/c11-10-6(13-9(17)3-12)1-5(8(16)4-15)2-7(10)14-18/h1-2,15H,3-4H2,(H,13,17)",C10H8N2O4FBr,319.0,0.52,4.94,4.76,3.72,0.0
Oc1cc(C(=O)N=O)cc(c1Br)CCC#C[C@@H]1CN=CNC1,12/000000305,"InChI=1S/C15H14BrN3O3/c16-14-11(5-12(6-13(14)20)15(21)19-22)4-2-1-3-10-7-17-9-18-8-10/h5-6,9-10,20H,2,4,7-8H2,(H,17,18)",C15H14N3O3Br,364.0,2.07,4.93,5.71,4.16,-150.0
OC(=O)c1cc(ON)c(c(c1)C#CCCCC=C1NCCN1)Br,12/000001290,"InChI=1S/C16H18BrN3O3/c17-15-11(9-12(16(21)22)10-13(15)23-18)5-3-1-2-4-6-14-19-7-8-20-14/h6,9-10,19-20H,1-2,4,7-8,18H2,(H,21,22)",C16H18N3O3Br,380.0,2.46,4.93,3.92,23.1,0.0
OC(=O)Cc1nc([nH]n1)c1nc(/C=C/c2cnccc2)ccc1I,4/000000055,"InChI=1S/C16H12IN5O2/c17-12-6-5-11(4-3-10-2-1-7-18-9-10)19-15(12)16-20-13(21-22-16)8-14(23)24/h1-7,9H,8H2,(H,23,24)(H,20,21,22)/b4-3+",C16H12N5O2I,433.0,2.59,4.93,4.34,23.0,-180.0
O=Nc1cc(cc(c1Br)[C@H](CNCCc1n[nH]c(c1)N)NN)C(=O)CCl,12/000000943,"InChI=1S/C15H19BrClN7O2/c16-15-10(3-8(13(25)6-17)4-11(15)24-26)12(21-19)7-20-2-1-9-5-14(18)23-22-9/h3-5,12,20-21H,1-2,6-7,19H2,(H3,18,22,23)/t12-/m0/s1",C15H19N7O2ClBr,444.0,1.28,4.93,4.8,5.09,-150.0
OC(=O)c1cc(OCCCCCC=C)c(c(c1)ON)Br,12/000001264,"InChI=1S/C14H18BrNO4/c1-2-3-4-5-6-7-19-11-8-10(14(17)18)9-12(20-16)13(11)15/h2,8-9H,1,3-7,16H2,(H,17,18)",C14H18NO4Br,344.0,2.73,4.92,5.75,17.1,0.0
OC(=O)c1cc(ON)c(c(c1)C#CCCC)Br,12/000001156,"InChI=1S/C12H12BrNO3/c1-2-3-4-5-8-6-9(12(15)16)7-10(17-14)11(8)13/h6-7H,2-3,14H2,1H3,(H,15,16)",C12H12NO3Br,298.0,2.47,4.92,5.75,16.5,-20.0
N[C@@H](Nc1cc(C(=O)C(=C)C=C)cc(c1Br)N=O)N,12/000000103,"InChI=1S/C12H13BrN4O2/c1-3-6(2)11(18)7-4-8(16-12(14)15)10(13)9(5-7)17-19/h3-5,12,16H,1-2,14-15H2",C12H11N4O2Br,323.0,1.63,4.92,3.44,21.0,-20.0
OC(=O)c1cc2c([nH]1)c(=O)[nH]cc2CNO[C@H](CN)C=C,3/000000031,"InChI=1S/C13H16N4O4/c1-2-8(4-14)21-16-6-7-5-15-12(18)11-9(7)3-10(17-11)13(19)20/h2-3,5,8,16-17H,1,4,6,14H2,(H,15,18)(H,19,20)/t8-/m0/s1",C13H16N4O4,292.0,-0.18,4.92,8.82,24.6,-190.0
O[C@@H](CCCC)Cc1cc(C(=O)N=O)cc(c1Br)O,12/000000368,"InChI=1S/C13H16BrNO4/c1-2-3-4-10(16)6-8-5-9(13(18)15-19)7-11(17)12(8)14/h5,7,10,16-17H,2-4,6H2,1H3/t10-/m0/s1",C13H16NO4Br,330.0,2.86,4.92,3.57,3.85,-170.0
OC(=O)c1cc(OC(=O)/C=C/CCC=C)c(c(c1)ON)Br,12/000001394,"InChI=1S/C14H14BrNO5/c1-2-3-4-5-6-12(17)20-10-7-9(14(18)19)8-11(21-16)13(10)15/h2,5-8H,1,3-4,16H2,(H,18,19)/b6-5+",C14H14NO5Br,356.0,1.96,4.91,5.93,20.3,-30.0
OCc1cc(C(=O)N=O)cc(c1Br)CONC(=O)C(=C)C(=O)C,12/000000350,"InChI=1S/C14H13BrN2O6/c1-7(8(2)19)13(20)17-23-6-11-4-9(14(21)16-22)3-10(5-18)12(11)15/h3-4,18H,1,5-6H2,2H3,(H,17,20)",C14H13N2O6Br,385.0,1.18,4.91,7.49,24.5,-110.0
OC(=O)Cc1nc([nH]n1)c1nc(/C=C/CS)c(cc1I)CCl,4/000000056,"InChI=1S/C13H12ClIN4O2S/c14-6-7-4-8(15)12(16-9(7)2-1-3-22)13-17-10(18-19-13)5-11(20)21/h1-2,4,22H,3,5-6H2,(H,20,21)(H,17,18,19)/b2-1+",C13H12N4O2SClI,450.0,3.07,4.91,7.11,25.0,-120.0
OC(=O)Cc1nc([nH]n1)c1nc(c(cc1I)F)/C=C/CCC,4/000000288,"InChI=1S/C14H14FIN4O2/c1-2-3-4-5-10-8(15)6-9(16)13(17-10)14-18-11(19-20-14)7-12(21)22/h4-6H,2-3,7H2,1H3,(H,21,22)(H,18,19,20)/b5-4+",C14H14N4O2FI,416.0,3.23,4.91,3.9,24.1,-160.0
OC(=O)c1cc(c(c(c1)ON)Br)C/C=C/CC/C=C/C,12/000001380,"InChI=1S/C15H18BrNO3/c1-2-3-4-5-6-7-8-11-9-12(15(18)19)10-13(20-17)14(11)16/h2-3,6-7,9-10H,4-5,8,17H2,1H3,(H,18,19)/b3-2+,7-6+",C15H18NO3Br,340.0,2.86,4.91,6.57,2.48,-20.0
O=NC(=O)c1cc(c(c(c1)O)Br)CONC(=O)c1n[nH]cc1Br,12/000000747,"InChI=1S/C12H8Br2N4O5/c13-7-3-15-16-10(7)12(21)18-23-4-6-1-5(11(20)17-22)2-8(19)9(6)14/h1-3,19H,4H2,(H,15,16)(H,18,21)",C12H8N4O5Br2,448.0,2.65,4.9,7.25,4.16,0.0
OC(=O)c1c(nc(c(c1)I)c1nc(n[nH]1)CC(=O)O)C=C,4/000000201,"InChI=1S/C12H9IN4O4/c1-2-7-5(12(20)21)3-6(13)10(14-7)11-15-8(16-17-11)4-9(18)19/h2-3H,1,4H2,(H,18,19)(H,20,21)(H,15,16,17)",C12H9N4O4I,400.0,1.76,4.9,8.17,23.6,-120.0
OCc1cc(cc(c1Br)/[NH]=c/1\[nH]nc([nH]1)CN)C(=O)COC,12/000000655,"InChI=1S/C13H17BrN5O3/c1-22-6-10(21)7-2-8(5-20)12(14)9(3-7)16-13-17-11(4-15)18-19-13/h2-3,16,19-20H,4-6,15H2,1H3,(H,17,18)/b16-13-",C13H16N5O3Br,370.0,0.63,4.9,7.46,21.7,-20.0
OC(=S)Nc1cc(C(=O)OCCC)cc(c1Br)ON,12/000000605,"InChI=1S/C11H13BrN2O4S/c1-2-3-17-10(15)6-4-7(14-11(16)19)9(12)8(5-6)18-13/h4-5H,2-3,13H2,1H3,(H2,14,16,19)",C11H13N2O4SBr,349.0,1.69,4.9,3.17,19.4,-40.0
OC(=O)c1cc(c(c(c1)ON)Br)C[C@@H]1OCCC=C1,12/000000665,"InChI=1S/C13H14BrNO4/c14-12-8(6-10-3-1-2-4-18-10)5-9(13(16)17)7-11(12)19-15/h1,3,5,7,10H,2,4,6,15H2,(H,16,17)/t10-/m1/s1",C13H14NO4Br,328.0,1.49,4.9,6.3,2.48,-150.0
OC(=O)c1cc(OCCCCC/C=C\COC)c(c(c1)ON)Br,12/000001273,"InChI=1S/C16H22BrNO5/c1-21-8-6-4-2-3-5-7-9-22-13-10-12(16(19)20)11-14(23-18)15(13)17/h4,6,10-11H,2-3,5,7-9,18H2,1H3,(H,19,20)/b6-4-",C16H22NO5Br,388.0,2.53,4.9,4.16,19.5,-110.0
O=NC(=O)c1cc(c(c(c1)O)Br)CCC#C[C@@H]([NH3+])C,12/000000817,"InChI=1S/C13H13BrN2O3/c1-8(15)4-2-3-5-9-6-10(13(18)16-19)7-11(17)12(9)14/h6-8,17H,3,5,15H2,1H3/p+1/t8-/m0/s1",C13H14N2O3Br,326.0,2.27,4.89,4.47,3.85,-170.0
O=NC(=O)c1cc(c(c(c1)O)Br)CCC#CC[NH3+],12/000000743,"InChI=1S/C12H11BrN2O3/c13-11-8(4-2-1-3-5-14)6-9(7-10(11)16)12(17)15-18/h6-7,16H,2,4-5,14H2/p+1",C12H12N2O3Br,312.0,1.74,4.89,4.11,3.85,0.0
OC(=O)c1cc(OC/C=C\[C@@H](C)Cl)c(c(c1)ON)Br,12/000001357,"InChI=1S/C12H13BrClNO4/c1-7(14)3-2-4-18-9-5-8(12(16)17)6-10(19-15)11(9)13/h2-3,5-7H,4,15H2,1H3,(H,16,17)/b3-2-/t7-/m1/s1",C12H13NO4ClBr,350.0,2.34,4.89,7.57,17.6,-170.0
OC[C@H](/C=C/c1ccc(c(c1O)Cl)CCl)C1=CC(=O)NC1=O,30/000000022,"InChI=1S/C15H13Cl2NO4/c16-6-9-3-1-8(14(21)13(9)17)2-4-10(7-19)11-5-12(20)18-15(11)22/h1-5,10,19,21H,6-7H2,(H,18,20,22)/b4-2+/t10-/m0/s1",C15H13NO4Cl2,341.0,1.36,4.89,4.39,5.35,-150.0
OC(=O)Cc1n[nH]c(n1)c1nc(/C=C/C=C/CC)ccc1I,4/000000129,"InChI=1S/C15H15IN4O2/c1-2-3-4-5-6-10-7-8-11(16)14(17-10)15-18-12(19-20-15)9-13(21)22/h3-8H,2,9H2,1H3,(H,21,22)(H,18,19,20)/b4-3+,6-5+",C15H15N4O2I,410.0,2.99,4.89,4.22,23.0,-180.0
OCCCC#Cc1cc(cc(c1NC=C)O)N1C(=O)NCC1,28/000000460,"InChI=1S/C16H19N3O3/c1-2-17-15-12(6-4-3-5-9-20)10-13(11-14(15)21)19-8-7-18-16(19)22/h2,10-11,17,20-21H,1,3,5,7-9H2,(H,18,22)",C16H19N3O3,301.0,0.91,4.89,6.36,21.4,-120.0
Oc1c(Br)c(N=O)cc(c1)C(=O)[C@H](C(=O)O)Br,12/000000400,"InChI=1S/C9H5Br2NO5/c10-6-4(12-17)1-3(2-5(6)13)8(14)7(11)9(15)16/h1-2,7,13H,(H,15,16)/t7-/m1/s1",C9H5NO5Br2,367.0,1.53,4.88,2.75,2.35,-150.0
OCCc1cc(cc(c1S)O)N1C(=O)NCC1,28/000000297,"InChI=1S/C11H14N2O3S/c14-4-1-7-5-8(6-9(15)10(7)17)13-3-2-12-11(13)16/h5-6,14-15,17H,1-4H2,(H,12,16)",C11H14N2O3S,254.0,0.17,4.88,2.89,15.7,-140.0
OCc1[nH]c(=O)c2c(c1CNOCC=C)cc([nH]2)C(=O)O,3/000000030,"InChI=1S/C13H15N3O5/c1-2-3-21-14-5-8-7-4-9(13(19)20)15-11(7)12(18)16-10(8)6-17/h2,4,14-15,17H,1,3,5-6H2,(H,16,18)(H,19,20)",C13H15N3O5,293.0,-0.3,4.88,7.13,24.4,-40.0
OCc1cc(cc(c1Br)/[NH]=c/1\[nH]nc([nH]1)CSC)C(=O)COC,12/000000601,"InChI=1S/C14H18BrN4O3S/c1-22-6-11(21)8-3-9(5-20)13(15)10(4-8)16-14-17-12(7-23-2)18-19-14/h3-4,16,19-20H,5-7H2,1-2H3,(H,17,18)/b16-14-",C14H17N4O3SBr,401.0,2.24,4.88,7.68,23.4,-80.0
O[C@H](Cc1cc(C(=O)N=O)cc(c1Br)O)C/C=C/C,12/000000273,"InChI=1S/C13H14BrNO4/c1-2-3-4-10(16)6-8-5-9(13(18)15-19)7-11(17)12(8)14/h2-3,5,7,10,16-17H,4,6H2,1H3/b3-2+/t10-/m0/s1",C13H14NO4Br,328.0,2.44,4.88,4.48,3.85,-170.0
Oc1cc(C(=O)C=C)cc(c1Br)C[C@H](c1conc1O)Cl,12/000000733,"InChI=1S/C14H11BrClNO4/c1-2-11(18)7-3-8(13(15)12(19)5-7)4-10(16)9-6-21-17-14(9)20/h2-3,5-6,10,19H,1,4H2,(H,17,20)/t10-/m1/s1",C14H11NO4ClBr,372.0,3.3,4.88,5.28,3.7,-150.0
OC(=O)Cc1nc([nH]n1)c1nc(ccc1I)/C=C/CCCO,4/000000086,"InChI=1S/C14H15IN4O3/c15-10-6-5-9(4-2-1-3-7-20)16-13(10)14-17-11(18-19-14)8-12(21)22/h2,4-6,20H,1,3,7-8H2,(H,21,22)(H,17,18,19)/b4-2+",C14H15N4O3I,414.0,1.94,4.88,3.95,22.6,-160.0
