SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
OCc1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1c[nH]c(c1)CBr	No_3_213,12/000000096,"InChI=1S/C19H15BrClN3O2/c20-7-16-6-15(10-22-16)18(26)19-23-8-13(9-24-19)2-1-12-3-4-14(11-25)17(21)5-12/h1-6,8-10,22,25H,7,11H2/b2-1+",C19H15N3O2ClBr,432,2.92,4.76,5.1,5.09,-20,3.092708075742248,1
Oc1ccc(cc1Cl)/C=C/c1cnc(nc1C)C(=O)c1n[nH]c(=O)o1	No_1_321,12/000000262,"InChI=1S/C16H11ClN4O4/c1-8-10(4-2-9-3-5-12(22)11(17)6-9)7-18-14(19-8)13(23)15-20-21-16(24)25-15/h2-7,22H,1H3,(H,21,24)/b4-2+",C16H11N4O4Cl,358,2.47,4.75,5.18,3.58,-20,3.2156059614513675,1
OCc1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1cc[nH]c1	No_3_480,12/000000133,"InChI=1S/C18H14ClN3O2/c19-16-7-12(3-4-15(16)11-23)1-2-13-8-21-18(22-9-13)17(24)14-5-6-20-10-14/h1-10,20,23H,11H2/b2-1+",C18H14N3O2Cl,339,2.11,4.75,4.05,4.94,0,2.9053913324181124,1
OC[C@H]1OC(=CC1)/C(=C\Cc1onc(c1C[NH2+]C)O)/CF	No_6_581,4/000000045,"InChI=1S/C14H19FN2O4/c1-16-7-11-13(21-17-14(11)19)4-2-9(6-15)12-5-3-10(8-18)20-12/h2,5,10,16,18H,3-4,6-8H2,1H3,(H,17,19)/p+1/b9-2-/t10-/m0/s1",C14H20N2O4F,299,0.78,4.74,8.73,6.45,-170,5.217568594871736,0
c1c(I)cc(c(c1)/C=C/[C@H](NC(=O)C)c1cnn[nH]1)N	No_1_87,13/000000006,"InChI=1S/C13H14IN5O/c1-8(20)17-12(13-7-16-19-18-13)5-3-9-2-4-10(14)6-11(9)15/h2-7,12H,15H2,1H3,(H,17,20)(H,16,18,19)/b5-3+/t12-/m0/s1",C13H14N5OI,383,1.62,4.74,5.0,3.58,-170,4.044558976200905,0
OCC1=C[C@@H](CC=C1)C(=O)c1ccccc1/C=C(\C)/c1nnc[nH]1	No_6_117,19/000000028,"InChI=1S/C19H19N3O2/c1-13(19-20-12-21-22-19)9-15-6-2-3-8-17(15)18(24)16-7-4-5-14(10-16)11-23/h2-6,8-10,12,16,23H,7,11H2,1H3,(H,20,21,22)/b13-9+/t16-/m1/s1",C19H19N3O2,321,2.8,4.73,6.39,5.09,-170,4.076986042133457,0
OCc1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1nc(c[nH]1)Cl	No_3_5,12/000000059,"InChI=1S/C17H12Cl2N4O2/c18-13-5-10(3-4-12(13)9-24)1-2-11-6-20-16(21-7-11)15(25)17-22-8-14(19)23-17/h1-8,24H,9H2,(H,22,23)/b2-1+",C17H12N4O2Cl2,374,2.29,4.73,5.24,4.94,0,3.2262592535114205,1
O[C@@H](c1cc(c[nH]1)C(=O)c1ncc(cn1)/C=C/c1ccc(c(c1)Cl)C)Br	No_3_335,12/000000116,"InChI=1S/C19H15BrClN3O2/c1-11-2-3-12(6-15(11)21)4-5-13-8-23-19(24-9-13)17(25)14-7-16(18(20)26)22-10-14/h2-10,18,22,26H,1H3/b5-4+/t18-/m0/s1",C19H15N3O2ClBr,432,3.19,4.72,4.17,3.7,-190,3.5526402526907113,1
OCc1ccc(cc1Cl)/C=C/c1cnc(nc1C)C(=O)c1cc[nH]c1	No_4_54,12/000000197,"InChI=1S/C19H16ClN3O2/c1-12-14(4-2-13-3-5-16(11-24)17(20)8-13)10-22-19(23-12)18(25)15-6-7-21-9-15/h2-10,21,24H,11H2,1H3/b4-2+",C19H16N3O2Cl,353,2.42,4.72,6.56,4.94,-20,3.0282729046490164,1
OCc1nc(oc1c1n[nH]c(=O)c(c1)CC)CCCC=C	No_6_423,15/000000245,"InChI=1S/C15H19N3O3/c1-3-5-6-7-13-16-12(9-19)14(21-13)11-8-10(4-2)15(20)18-17-11/h3,8,19H,1,4-7,9H2,2H3,(H,18,20)",C15H19N3O3,289,1.11,4.72,2.76,24.4,-160,3.1641354066120915,1
Clc1cc(/C=C/c2cnc(nc2C)C(=O)c2oc(=O)[nH]n2)c(cc1)N	No_1_621,12/000000276,"InChI=1S/C16H12ClN5O3/c1-8-10(3-2-9-6-11(17)4-5-12(9)18)7-19-14(20-8)13(23)15-21-22-16(24)25-15/h2-7H,18H2,1H3,(H,22,24)/b3-2+",C16H12N5O3Cl,357,2.06,4.71,6.34,3.58,-20,3.279424862550269,1
OCc1nc(ncc1/C=C/c1ccc(c(c1)Cl)I)C(=O)c1cc[nH]c1	No_3_115,12/000000094,"InChI=1S/C18H13ClIN3O2/c19-14-7-11(2-4-15(14)20)1-3-12-9-22-18(23-16(12)10-24)17(25)13-5-6-21-8-13/h1-9,21,24H,10H2/b3-1+",C18H13N3O2ClI,465,3.27,4.71,7.0,22.8,0,3.260784930651182,1
OC/C=C(/CCc1cccc(c1)I)\c1n[nH]c(=O)o1	No_3_266,10/000000003,"InChI=1S/C13H13IN2O3/c14-11-3-1-2-9(8-11)4-5-10(6-7-17)12-15-16-13(18)19-12/h1-3,6,8,17H,4-5,7H2,(H,16,18)/b10-6-",C13H13N2O3I,372,3.08,4.71,5.96,3.58,0,3.1534027896783634,1
OC/C=C(/CCc1ccc(c(c1)I)[C@@H](N)O)\c1n[nH]c(=O)o1	No_4_620,10/000000020,"InChI=1S/C14H16IN3O4/c15-11-7-8(2-4-10(11)12(16)20)1-3-9(5-6-19)13-17-18-14(21)22-13/h2,4-5,7,12,19-20H,1,3,6,16H2,(H,18,21)/b9-5-/t12-/m0/s1",C14H16N3O4I,417,1.73,4.7,5.51,3.84,-150,3.9593109173873264,1
OC[C@H]1OC(=CC1)/C(=C\Cc1onc(c1COC)O)/C(=O)O	No_7_656,4/000000105,"InChI=1S/C14H17NO7/c1-20-7-10-12(22-15-13(10)17)5-3-9(14(18)19)11-4-2-8(6-16)21-11/h3-4,8,16H,2,5-7H2,1H3,(H,15,17)(H,18,19)/b9-3+/t8-/m0/s1",C14H16NO7,310,-0.18,4.7,9.02,5.21,-170,4.258900829114943,0
Oc1noc(c1C[NH3+])C/C=C(/CF)\C1=CC[C@H](O1)CO	No_6_290,4/000000035,"InChI=1S/C13H17FN2O4/c14-5-8(11-4-2-9(7-17)19-11)1-3-12-10(6-15)13(18)16-20-12/h1,4,9,17H,2-3,5-7,15H2,(H,16,18)/p+1/b8-1-/t9-/m0/s1",C13H18N2O4F,285,0.39,4.68,7.28,4.94,-150,5.0751702399371705,0
OCc1nc(oc1c1n[nH]c(=O)cc1)CC/C=C/CCC	No_6_623,15/000000275,"InChI=1S/C15H19N3O3/c1-2-3-4-5-6-7-14-16-12(10-19)15(21-14)11-8-9-13(20)18-17-11/h4-5,8-9,19H,2-3,6-7,10H2,1H3,(H,18,20)/b5-4+",C15H19N3O3,289,1.28,4.67,3.53,24.4,-140,3.1637582358167844,1
O[C@H](CF)c1ccc2c(c1)C=C/C/2=C\c1nocc1CCN	No_3_461,17/000000005,"InChI=1S/C17H17FN2O2/c18-9-17(21)13-3-4-15-11(7-13)1-2-12(15)8-16-14(5-6-19)10-22-20-16/h1-4,7-8,10,17,21H,5-6,9,19H2/b12-8+/t17-/m1/s1",C17H17N2O2F,300,2.1,4.67,6.38,22.3,-190,3.903685768765457,1
OCc1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1ncn[nH]1	No_3_500,12/000000137,"InChI=1S/C16H12ClN5O2/c17-13-5-10(3-4-12(13)8-23)1-2-11-6-18-15(19-7-11)14(24)16-20-9-21-22-16/h1-7,9,23H,8H2,(H,20,21,22)/b2-1+",C16H12N5O2Cl,341,1.32,4.67,3.93,4.94,0,2.9502548775686144,1
OCc1nc(oc1c1n[nH]c(=O)cc1)/C=C/CNCC	No_5_91,15/000000105,"InChI=1S/C13H16N4O3/c1-2-14-7-3-4-12-15-10(8-18)13(20-12)9-5-6-11(19)17-16-9/h3-6,14,18H,2,7-8H2,1H3,(H,17,19)/b4-3+",C13H16N4O3,276,0.07,4.67,2.68,24.6,-140,3.338787050452166,1
O[C@H](Cc1conc1/C=C/1\C=Cc2c1ccc(c2)CO)CCl	No_4_224,17/000000020,"InChI=1S/C17H16ClNO3/c18-8-15(21)6-14-10-22-19-17(14)7-13-3-2-12-5-11(9-20)1-4-16(12)13/h1-5,7,10,15,20-21H,6,8-9H2/b13-7+/t15-/m1/s1",C17H16NO3Cl,317,2.24,4.66,5.22,21.1,-190,3.7976396149193032,1
OCc1nc(oc1c1n[nH]c(=O)c(c1)C)CC/C=C/C	No_6_291,15/000000223,"InChI=1S/C14H17N3O3/c1-3-4-5-6-12-15-11(8-18)13(20-12)10-7-9(2)14(19)17-16-10/h3-4,7,18H,5-6,8H2,1-2H3,(H,17,19)/b4-3+",C14H17N3O3,275,0.81,4.66,2.63,23.8,-200,3.311207828358471,1
Oc1ccc(cc1C1=C(C(=O)N(C1)CCc1ncncn1)C[NH3+])Br	No_6_333,6/000000010,"InChI=1S/C16H16BrN5O2/c17-10-1-2-14(23)11(5-10)13-7-22(16(24)12(13)6-18)4-3-15-20-8-19-9-21-15/h1-2,5,8-9,23H,3-4,6-7,18H2/p+1",C16H17N5O2Br,391,-0.29,4.64,5.18,3.58,-180,3.4999671931302903,1
OCc1nc(oc1c1n[nH]c(=O)cc1)/C=C/CCCC	No_4_271,15/000000061,"InChI=1S/C14H17N3O3/c1-2-3-4-5-6-13-15-11(9-18)14(20-13)10-7-8-12(19)17-16-10/h5-8,18H,2-4,9H2,1H3,(H,17,19)/b6-5+",C14H17N3O3,275,1.33,4.64,1.4,23.8,-140,3.1455263217072273,1
C(=C\c1cnc(nc1C)C(=O)c1n[nH]c(=[NH2])[nH]1)/c1ccc(c(c1)Cl)Cl	No_4_26,12/000000183,"InChI=1S/C16H13Cl2N6O/c1-8-10(4-2-9-3-5-11(17)12(18)6-9)7-20-14(21-8)13(25)15-22-16(19)24-23-15/h2-7,24H,19H2,1H3,(H,22,23)/b4-2+",C16H12N6OCl2,374,2.81,4.63,6.41,3.58,-20,,0
Oc1noc(c1CI)C/C=C(\C1=CC[C@H](O1)CO)/C(=O)O	No_7_343,4/000000088,"InChI=1S/C13H14INO6/c14-5-9-11(21-15-12(9)17)4-2-8(13(18)19)10-3-1-7(6-16)20-10/h2-3,7,16H,1,4-6H2,(H,15,17)(H,18,19)/b8-2+/t7-/m0/s1",C13H13NO6I,406,1.12,4.63,8.7,3.84,-150,4.506713004348875,0
OCc1ncc(cc1CC#Cc1cccc2c1c(=O)ocn2)N	No_3_742,12/000000022,"InChI=1S/C17H13N3O3/c18-13-7-12(15(9-21)19-8-13)5-1-3-11-4-2-6-14-16(11)17(22)23-10-20-14/h2,4,6-8,10,21H,5,9,18H2",C17H13N3O3,307,0.85,4.63,6.94,21.6,-80,3.2230880247220846,1
Oc1noc(c1)C/C=C(\C1=CC[C@H](O1)CO)/C(=O)O	No_4_282,4/000000001,"InChI=1S/C12H13NO6/c14-6-8-2-4-10(18-8)9(12(16)17)3-1-7-5-11(15)13-19-7/h3-5,8,14H,1-2,6H2,(H,13,15)(H,16,17)/b9-3+/t8-/m0/s1",C12H12NO6,266,0.2,4.62,8.05,3.72,-150,4.3059804614685495,0
OCc1nc(oc1c1n[nH]c(=O)cc1)CC/C=C/CC	No_6_596,15/000000269,"InChI=1S/C14H17N3O3/c1-2-3-4-5-6-13-15-11(9-18)14(20-13)10-7-8-12(19)17-16-10/h3-4,7-8,18H,2,5-6,9H2,1H3,(H,17,19)/b4-3+",C14H17N3O3,275,0.92,4.62,3.0,23.8,-140,3.1954259168489276,1
O[C@H](C)c1nc([nH]n1)C(=O)c1ccc(c(c1)I)I	No_1_723,10/000000054,"InChI=1S/C11H9I2N3O2/c1-5(17)10-14-11(16-15-10)9(18)6-2-3-7(12)8(13)4-6/h2-5,17H,1H3,(H,14,15,16)/t5-/m1/s1",C11H9N3O2I2,469,3.68,4.62,7.1,2.22,-170,3.618492751228384,1
Oc1noc(c1CBr)C/C=C(\C1=CC[C@H](O1)CO)/C(=O)O	No_7_340,4/000000087,"InChI=1S/C13H14BrNO6/c14-5-9-11(21-15-12(9)17)4-2-8(13(18)19)10-3-1-7(6-16)20-10/h2-3,7,16H,1,4-6H2,(H,15,17)(H,18,19)/b8-2+/t7-/m0/s1",C13H13NO6Br,359,0.92,4.61,8.16,3.84,-150,4.426202394269299,0
OCc1ccc2c(c1)C=C/C/2=C\c1nocc1CCN	No_3_549,17/000000006,"InChI=1S/C16H16N2O2/c17-6-5-14-10-20-18-16(14)8-13-3-2-12-7-11(9-19)1-4-15(12)13/h1-4,7-8,10,19H,5-6,9,17H2/b13-8+",C16H16N2O2,268,1.37,4.6,5.46,19.0,-40,3.2379017370359993,1
OCc1occ(c1c1n[nH]c(=O)c(c1)CC)C=C	No_4_178,15/000000283,"InChI=1S/C13H14N2O3/c1-3-8-5-10(14-15-13(8)17)12-9(4-2)7-18-11(12)6-16/h4-5,7,16H,2-3,6H2,1H3,(H,15,17)",C13H14N2O3,246,0.8,4.59,4.54,21.2,-160,3.2735751182996076,1
OC[C@@H](c1ncc2c(n1)[nH]cn2)C#CCCc1cccc2c1ocn2	No_4_442,11/000000004,"InChI=1S/C18H15N5O2/c24-9-13(17-19-8-15-18(23-17)21-10-20-15)5-2-1-4-12-6-3-7-14-16(12)25-11-22-14/h3,6-8,10-11,13,24H,1,4,9H2,(H,19,20,21,23)/t13-/m0/s1",C18H15N5O2,333,0.51,4.59,3.88,23.7,-190,4.07211085595255,0
OCc1[nH]c(cc1)C(=O)c1ncc(cn1)/C=C/c1c(N)ccc(c1)Cl	No_2_420,12/000000044,"InChI=1S/C18H15ClN4O2/c19-13-3-5-15(20)12(7-13)2-1-11-8-21-18(22-9-11)17(25)16-6-4-14(10-24)23-16/h1-9,23-24H,10,20H2/b2-1+",C18H15N4O2Cl,354,1.4,4.59,3.68,3.58,-20,3.053784930651182,1
OC[C@H]1C=C(CN1)C(=O)c1ncc(cn1)/C=C/c1cc(Cl)ccc1Br	No_3_546,12/000000146,"InChI=1S/C18H15BrClN3O2/c19-16-4-3-14(20)5-12(16)2-1-11-7-22-18(23-8-11)17(25)13-6-15(10-24)21-9-13/h1-8,15,21,24H,9-10H2/b2-1+/t15-/m1/s1",C18H15N3O2ClBr,420,2.18,4.58,3.81,3.58,-170,3.828099485860898,1
Oc1cccc(c1/[NH]=c\1/[nH]cc[nH]1)C(=O)[C@H]1C=C(C=CC1)CO	No_4_548,19/000000008,"InChI=1S/C17H18N3O3/c21-10-11-3-1-4-12(9-11)16(23)13-5-2-6-14(22)15(13)20-17-18-7-8-19-17/h1-3,5-9,12,18-22H,4,10H2/t12-/m1/s1",C17H17N3O3,311,0.6,4.58,7.81,3.58,-150,,0
c1nc([nH]n1)C(=O)c1ncc(cn1)/C=C/c1ccc(c(c1)Cl)C[NH3+]	No_1_615,12/000000014,"InChI=1S/C16H13ClN6O/c17-13-5-10(3-4-12(13)6-18)1-2-11-7-19-15(20-8-11)14(24)16-21-9-22-23-16/h1-5,7-9H,6,18H2,(H,21,22,23)/p+1/b2-1+",C16H14N6OCl,341,1.25,4.57,3.92,4.94,0,3.3931351451271414,1
OC(=O)c1cn(c(c1)CN)CC#C[C@H](c1cnn[nH]1)Cl	No_4_366,21/000000006,"InChI=1S/C12H12ClN5O2/c13-10(11-6-15-17-16-11)2-1-3-18-7-8(12(19)20)4-9(18)5-14/h4,6-7,10H,3,5,14H2,(H,19,20)(H,15,16,17)/t10-/m1/s1",C12H12N5O2Cl,293,-0.06,4.57,7.25,3.58,-150,4.421391943233873,0
Oc1c(I)ccc(c1)/C=C/c1oc(cn1)c1n[nH]c(=O)c(c1)CCC	No_5_404,15/000000128,"InChI=1S/C18H16IN3O3/c1-2-3-12-9-14(21-22-18(12)24)16-10-20-17(25-16)7-5-11-4-6-13(19)15(23)8-11/h4-10,23H,2-3H2,1H3,(H,22,24)/b7-5+",C18H16N3O3I,449,3.65,4.57,1.83,5.08,-160,3.0639979317346064,1
OCC1=C[C@@H](CC=C1)C(=O)c1ccccc1/C=C(\C)/c1[nH]c(=[NH2])[nH]c1	No_6_152,19/000000030,"InChI=1S/C20H22N3O2/c1-13(18-11-22-20(21)23-18)9-15-6-2-3-8-17(15)19(25)16-7-4-5-14(10-16)12-24/h2-6,8-11,16,22-24H,7,12,21H2,1H3/b13-9+/t16-/m1/s1",C20H21N3O2,335,1.45,4.56,6.36,4.94,-170,,0
Oc1[nH]nc(c1)C(=O)c1ncc(cn1)/C=C/c1cccc(c1)Cl	No_1_54,12/000000002,"InChI=1S/C16H11ClN4O2/c17-12-3-1-2-10(6-12)4-5-11-8-18-16(19-9-11)15(23)13-7-14(22)21-20-13/h1-9H,(H2,20,21,22)/b5-4+",C16H11N4O2Cl,326,2.98,4.56,3.37,3.58,0,3.0119698429039037,1
Oc1cccc(c1Cl)C#C[C@@H](CC(=O)O)C1=CC(=O)CO1	No_2_169,1/000000001,"InChI=1S/C15H11ClO5/c16-15-9(2-1-3-12(15)18)4-5-10(6-14(19)20)13-7-11(17)8-21-13/h1-3,7,10,18H,6,8H2,(H,19,20)/t10-/m0/s1",C15H10O5Cl,305,1.45,4.56,6.32,21.7,-150,3.880076664826328,1
OCc1nc(oc1c1n[nH]c(=O)c(c1)CC)C=C	No_6_368,15/000000234,"InChI=1S/C12H13N3O3/c1-3-7-5-8(14-15-12(7)17)11-9(6-16)13-10(4-2)18-11/h4-5,16H,2-3,6H2,1H3,(H,15,17)",C12H13N3O3,247,0.44,4.56,2.04,22.6,-160,3.4167637336842223,1
c1nc(ncc1/C=C/c1ccc(c(c1)Cl)C)C(=O)c1c[nH]c(c1)CN	No_3_510,12/000000139,"InChI=1S/C19H17ClN4O/c1-12-2-3-13(6-17(12)20)4-5-14-9-23-19(24-10-14)18(25)15-7-16(8-21)22-11-15/h2-7,9-11,22H,8,21H2,1H3/b5-4+",C19H17N4OCl,352,2.28,4.55,3.75,3.58,-20,2.8739116912145626,1
c1nc([nH]n1)C(=O)c1ncc(cn1)/C=C/c1ccc(c(c1)Cl)CN	No_1_688,12/000000015,"InChI=1S/C16H13ClN6O/c17-13-5-10(3-4-12(13)6-18)1-2-11-7-19-15(20-8-11)14(24)16-21-9-22-23-16/h1-5,7-9H,6,18H2,(H,21,22,23)/b2-1+",C16H13N6OCl,340,1.25,4.55,3.97,4.94,0,2.9623130715485466,1
OCCC(=O)N[C@H](c1cnn[nH]1)/C=C/c1ccc(cc1N)I	No_2_274,13/000000031,"InChI=1S/C14H16IN5O2/c15-10-3-1-9(11(16)7-10)2-4-12(13-8-17-20-19-13)18-14(22)5-6-21/h1-4,7-8,12,21H,5-6,16H2,(H,18,22)(H,17,19,20)/b4-2+/t12-/m0/s1",C14H16N5O2I,413,0.74,4.54,4.19,3.58,-170,4.060107073267407,0
OCc1nc(oc1c1n[nH]c(=O)cc1)CCc1cccc(c1)N	No_5_57,15/000000099,"InChI=1S/C16H16N4O3/c17-11-3-1-2-10(8-11)4-7-15-18-13(9-21)16(23-15)12-5-6-14(22)20-19-12/h1-3,5-6,8,21H,4,7,9,17H2,(H,20,22)",C16H16N4O3,312,0.64,4.54,3.8,24.6,-120,2.8312817310157907,1
OCc1cc(c[nH]1)C(=O)c1ncc(cn1)/C=C/c1ccc(c(c1)Cl)C	No_3_317,12/000000110,"InChI=1S/C19H16ClN3O2/c1-12-2-3-13(6-17(12)20)4-5-14-8-22-19(23-9-14)18(25)15-7-16(11-24)21-10-15/h2-10,21,24H,11H2,1H3/b5-4+",C19H16N3O2Cl,353,2.35,4.54,4.04,3.58,-40,2.868695006490835,1
c1c(n[nH]c(=O)c1)c1oc(nc1C(=O)O)CCl	No_5_10,15/000000088,"InChI=1S/C9H6ClN3O4/c10-3-6-11-7(9(15)16)8(17-6)4-1-2-5(14)13-12-4/h1-2H,3H2,(H,13,14)(H,15,16)",C9H5N3O4Cl,254,-0.02,4.53,3.57,23.7,-120,2.983782130122062,1
OCc1nc(oc1c1n[nH]c(=O)cc1)/C=C/CCC	No_6_19,15/000000165,"InChI=1S/C13H15N3O3/c1-2-3-4-5-12-14-10(8-17)13(19-12)9-6-7-11(18)16-15-9/h4-7,17H,2-3,8H2,1H3,(H,16,18)/b5-4+",C13H15N3O3,261,0.97,4.53,3.97,23.2,-140,3.2226412512168254,1
OC(=O)[C@@H](C1=C(C(=O)CO1)CF)c1nnc(o1)/C=C/CCCN	No_5_614,1/000000034,"InChI=1S/C14H16FN3O5/c15-6-8-9(19)7-22-12(8)11(14(20)21)13-18-17-10(23-13)4-2-1-3-5-16/h2,4,11H,1,3,5-7,16H2,(H,20,21)/b4-2+/t11-/m0/s1",C14H16N3O5F,325,0.41,4.53,6.25,5.09,-150,4.273622891970116,0
O[C@@H](C)c1nc([nH]n1)C(=O)c1ccc(c(c1)I)I	No_1_98,10/000000026,"InChI=1S/C11H9I2N3O2/c1-5(17)10-14-11(16-15-10)9(18)6-2-3-7(12)8(13)4-6/h2-5,17H,1H3,(H,14,15,16)/t5-/m0/s1",C11H9N3O2I2,469,3.68,4.53,7.73,2.22,-170,3.618492751228384,1
Oc1noc(c1CCCC)C/C=C(\C1=CC[C@H](O1)CO)/C(=O)O	No_7_617,4/000000103,"InChI=1S/C16H21NO6/c1-2-3-4-11-14(23-17-15(11)19)8-6-12(16(20)21)13-7-5-10(9-18)22-13/h6-7,10,18H,2-5,8-9H2,1H3,(H,17,19)(H,20,21)/b12-6+/t10-/m0/s1",C16H20NO6,322,1.31,4.53,9.32,5.21,-170,4.150474334277808,0
OCc1nc(oc1c1n[nH]c(=O)c(c1)CBr)C=C	No_5_48,15/000000096,"InChI=1S/C11H10BrN3O3/c1-2-9-13-8(5-16)10(18-9)7-3-6(4-12)11(17)15-14-7/h2-3,16H,1,4-5H2,(H,15,17)",C11H10N3O3Br,312,0.76,4.52,2.54,23.7,-140,3.646150195222684,1
C(=C\c1cnc(nc1C)C(=O)c1n[nH]c(=[NH2])[nH]1)/c1ccc(c(c1)Cl)C	No_2_195,12/000000036,"InChI=1S/C17H16ClN6O/c1-9-3-4-11(7-13(9)18)5-6-12-8-20-15(21-10(12)2)14(25)16-22-17(19)24-23-16/h3-8,24H,19H2,1-2H3,(H,22,23)/b6-5+",C17H15N6OCl,354,2.42,4.52,6.69,3.58,-80,,0
OCc1cc(Cl)cc(c1)/C=C/c1cnc(nc1)C(=O)c1oc(=O)[nH]n1	No_3_548,12/000000147,"InChI=1S/C16H11ClN4O4/c17-12-4-9(3-11(5-12)8-22)1-2-10-6-18-14(19-7-10)13(23)15-20-21-16(24)25-15/h1-7,22H,8H2,(H,21,24)/b2-1+",C16H11N4O4Cl,358,1.75,4.52,5.33,4.94,0,3.1645346597952777,1
OCc1cccc2c1[nH]/c(=[NH]\C(=O)C[NH+](C)C)/[nH]2	No_1_510,5/000000007,"InChI=1S/C12H17N4O2/c1-16(2)6-10(18)14-12-13-9-5-3-4-8(7-17)11(9)15-12/h3-5,13-15,17H,6-7H2,1-2H3/p+1/b14-12-",C12H17N4O2,249,-0.26,4.51,1.22,16.1,-180,,0
OCc1nc(oc1c1n[nH]c(=O)cc1)/C=C/CNC	No_4_229,15/000000048,"InChI=1S/C12H14N4O3/c1-13-6-2-3-11-14-9(7-17)12(19-11)8-4-5-10(18)16-15-8/h2-5,13,17H,6-7H2,1H3,(H,16,18)/b3-2+",C12H14N4O3,262,-0.35,4.51,1.0,24.0,-140,3.395674584550159,1
OC(=O)[C@@H](C1=C(C(=O)CO1)C)c1nnc(o1)/C=C/CCCN	No_5_271,1/000000026,"InChI=1S/C14H17N3O5/c1-8-9(18)7-21-12(8)11(14(19)20)13-17-16-10(22-13)5-3-2-4-6-15/h3,5,11H,2,4,6-7,15H2,1H3,(H,19,20)/b5-3+/t11-/m0/s1",C14H17N3O5,307,0.31,4.5,6.95,5.09,-170,4.088111926214564,0
OCc1nc(oc1c1n[nH]c(=O)cc1)CCCCl	No_5_606,15/000000149,"InChI=1S/C11H12ClN3O3/c12-5-1-2-10-13-8(6-16)11(18-10)7-3-4-9(17)15-14-7/h3-4,16H,1-2,5-6H2,(H,15,17)",C11H12N3O3Cl,269,0.71,4.49,1.85,22.7,-120,3.086155697485128,1
OCc1occ(c1c1n[nH]c(=O)c(c1)COCC)C=C	No_4_215,15/000000284,"InChI=1S/C14H16N2O4/c1-3-9-8-20-12(6-17)13(9)11-5-10(7-19-4-2)14(18)16-15-11/h3,5,8,17H,1,4,6-7H2,2H3,(H,16,18)",C14H16N2O4,276,0.45,4.49,4.41,23.0,-180,3.292263322863965,1
OCc1nc(oc1c1n[nH]c(=O)cc1)CCC=C(C)C	No_6_250,15/000000219,"InChI=1S/C14H17N3O3/c1-9(2)4-3-5-13-15-11(8-18)14(20-13)10-6-7-12(19)17-16-10/h4,6-7,18H,3,5,8H2,1-2H3,(H,17,19)",C14H17N3O3,275,0.52,4.49,3.11,23.8,-200,3.1498333778090206,1
OCc1cc([nH]c1CC#Cc1cccc2c1c(=O)ocn2)CO	No_5_47,12/000000170,"InChI=1S/C17H14N2O4/c20-8-12-7-13(9-21)19-14(12)5-1-3-11-4-2-6-15-16(11)17(22)23-10-18-15/h2,4,6-7,10,19-21H,5,8-9H2",C17H14N2O4,310,0.76,4.49,7.0,24.8,-80,3.4447922205262804,1
OCc1nc(oc1c1n[nH]c(=O)cc1)COCCCBr	No_6_561,15/000000262,"InChI=1S/C12H14BrN3O4/c13-4-1-5-19-7-11-14-9(6-17)12(20-11)8-2-3-10(18)16-15-8/h2-3,17H,1,4-7H2,(H,16,18)",C12H14N3O4Br,344,0.7,4.48,5.8,24.5,-120,3.157791099035162,1
OCc1nc(oc1c1n[nH]c(=O)cc1)/C=C/CCC[NH3+]	No_6_412,15/000000237,"InChI=1S/C13H16N4O3/c14-7-3-1-2-4-12-15-10(8-18)13(20-12)9-5-6-11(19)17-16-9/h2,4-6,18H,1,3,7-8,14H2,(H,17,19)/p+1/b4-2+",C13H17N4O3,277,-0.23,4.48,4.87,24.6,-120,3.816340896606012,1
N(CC[C@@H](N)C#Cc1cc(Cl)ccc1Cl)CCN	No_3_200,1/000000041,"InChI=1S/C13H17Cl2N3/c14-11-2-4-13(15)10(9-11)1-3-12(17)5-7-18-8-6-16/h2,4,9,12,18H,5-8,16-17H2/t12-/m0/s1",C13H17N3Cl2,285,2.35,4.48,7.28,17.0,-150,3.336860343065119,1
Oc1noc(c1)C/C=C(/CF)\C1=CC[C@H](O1)CO	No_6_3,4/000000022,"InChI=1S/C12H14FNO4/c13-6-8(11-4-3-10(7-15)17-11)1-2-9-5-12(16)14-18-9/h1,4-5,10,15H,2-3,6-7H2,(H,14,16)/b8-1-/t10-/m0/s1",C12H14NO4F,255,1.35,4.47,7.19,3.58,-150,4.587524831752903,0
OCc1nc(oc1c1n[nH]c(=O)c(c1)CO)CC/C=C/C	No_6_215,15/000000216,"InChI=1S/C14H17N3O4/c1-2-3-4-5-12-15-11(8-19)13(21-12)10-6-9(7-18)14(20)17-16-10/h2-3,6,18-19H,4-5,7-8H2,1H3,(H,17,20)/b3-2+",C14H17N3O4,291,-0.22,4.46,2.06,25.0,-160,3.3790887312535514,1
